2.55,-1.17E-68,-2.40E-102,5.68E-69,-5.26E-33,-1.72E-88,-6.48E-90,2.53E-46
2.6,-1.78E-68,-7.30E-102,-2.44E-68,-8.57E-34,-2.51E-88,-1.20E-89,-1.41E-46
2.65,-1.14E-68,-1.10E-101,-6.70E-68,7.81E-33,-1.49E-88,-1.24E-89,-8.45E-46
2.7,1.72E-68,-7.24E-102,-8.95E-68,1.57E-32,2.87E-88,6.04E-92,-1.42E-45
2.75,6.52E-68,1.06E-101,-3.87E-68,1.35E-32,1.04E-87,3.00E-89,-1.05E-45
2.8,1.04E-67,4.24E-101,1.24E-67,-6.25E-33,1.66E-87,6.82E-89,9.28E-46
2.85,7.85E-68,7.10E-101,3.61E-67,-4.09E-32,1.21E-87,8.26E-89,4.11E-45
2.9,-6.75E-68,5.77E-101,4.97E-67,-7.01E-32,-1.41E-87,1.97E-89,6.22E-45
2.95,-3.25E-67,-4.39E-101,2.48E-67,-6.03E-32,-6.26E-87,-1.64E-88,3.59E-45
3,-5.47E-67,-2.44E-100,-5.92E-67,1.41E-32,-1.08E-86,-4.40E-88,-6.22E-45
3.05,-4.41E-67,-4.49E-100,-1.82E-66,1.38E-31,-9.10E-87,-6.32E-88,-2.02E-44
3.1,2.90E-67,-4.29E-100,-2.53E-66,2.34E-31,6.00E-87,-4.09E-88,-2.70E-44
3.15,1.61E-66,1.20E-100,-1.26E-66,1.86E-31,3.59E-86,5.68E-88,-1.09E-44
3.2,2.79E-66,1.31E-99,3.04E-66,-8.22E-32,6.62E-86,2.26E-87,3.54E-44
3.25,2.30E-66,2.66E-99,9.26E-66,-4.91E-31,6.10E-86,3.79E-87,9.27E-44
3.3,-1.38E-66,2.84E-99,1.27E-65,-7.49E-31,-2.43E-86,3.21E-87,1.08E-43
3.35,-8.10E-66,-2.67E-101,6.16E-66,-4.61E-31,-2.02E-85,-1.72E-87,2.05E-44
3.4,-1.41E-65,-6.84E-99,-1.54E-65,5.76E-31,-3.90E-85,-1.14E-86,-1.83E-43
3.45,-1.19E-65,-1.52E-98,-4.61E-65,1.99E-30,-3.78E-85,-2.15E-86,-4.01E-43
3.5,6.05E-66,-1.75E-98,-6.25E-65,2.73E-30,1.02E-85,-2.11E-86,-4.06E-43
3.55,3.90E-65,-2.78E-99,-2.89E-65,1.48E-30,1.13E-84,3.63E-87,3.60E-44
3.6,6.85E-65,3.53E-98,7.67E-65,-2.17E-30,2.25E-84,5.81E-86,9.26E-43
3.65,5.77E-65,8.49E-98,2.22E-64,-6.66E-30,2.24E-84,1.22E-85,1.76E-42
3.7,-2.93E-65,1.04E-97,2.92E-64,-8.29E-30,-4.24E-85,1.36E-85,1.47E-42
3.75,-1.87E-64,3.04E-98,1.20E-64,-3.19E-30,-6.24E-84,1.93E-86,-9.12E-43
3.8,-3.24E-64,-1.77E-97,-3.88E-64,9.12E-30,-1.26E-83,-2.71E-85,-4.78E-42
3.85,-2.65E-64,-4.61E-97,-1.06E-63,2.25E-29,-1.27E-83,-6.40E-85,-6.84E-42
3.9,1.52E-64,-5.95E-97,-1.34E-63,2.45E-29,2.00E-84,-7.83E-85,-2.72E-42
3.95,8.90E-64,-2.29E-97,-4.55E-64,3.65E-30,3.40E-83,-2.48E-85,7.60E-42
4,1.51E-63,8.80E-97,1.94E-63,-3.88E-29,6.87E-83,1.25E-84,1.65E-41
4.05,1.19E-63,2.45E-96,4.95E-63,-7.89E-29,6.88E-83,3.28E-84,1.55E-41
4.1,-7.81E-64,3.28E-96,5.93E-63,-7.48E-29,-1.19E-83,4.30E-84,7.64E-42
4.15,-4.15E-63,1.48E-96,1.51E-63,5.26E-30,-1.85E-82,1.86E-84,-2.91E-42
4.2,-6.81E-63,-4.35E-96,-9.55E-63,1.42E-28,-3.68E-82,-5.73E-84,-4.21E-41
4.25,-5.08E-63,-1.28E-95,-2.25E-62,2.44E-28,-3.59E-82,-1.66E-83,-1.41E-40
4.3,4.11E-63,-1.77E-95,-2.53E-62,1.84E-28,7.90E-83,-2.29E-83,-1.88E-40
4.35,1.91E-62,-8.78E-96,-3.51E-63,-9.94E-29,9.91E-82,-1.21E-83,1.34E-40
4.4,3.01E-62,2.14E-95,4.64E-62,-4.97E-28,1.92E-81,2.54E-83,8.65E-40
4.45,2.06E-62,6.59E-95,1.01E-61,-7.13E-28,1.81E-81,8.14E-83,9.74E-40
4.5,-2.16E-62,9.27E-95,1.05E-61,-4.14E-28,-5.51E-82,1.17E-82,-1.04E-39
4.55,-8.69E-62,4.89E-95,-9.04E-64,4.98E-28,-5.26E-81,6.94E-83,-3.93E-39
4.6,-1.30E-61,-1.05E-94,-2.21E-61,1.66E-27,-9.81E-81,-1.13E-82,-1.91E-39
4.65,-8.01E-62,-3.35E-94,-4.39E-61,2.19E-27,-8.73E-81,-3.93E-82,8.08E-39
4.7,1.10E-61,-4.76E-94,-4.17E-61,1.06E-27,3.81E-81,-5.84E-82,1.29E-38
4.75,3.88E-61,-2.57E-94,8.19E-62,-2.08E-27,2.76E-80,-3.70E-82,-9.52E-39
4.8,5.47E-61,5.24E-94,1.03E-60,-5.78E-27,4.90E-80,5.03E-82,-4.53E-38
4.85,2.90E-61,1.69E-93,1.87E-60,-6.46E-27,4.05E-80,1.87E-81,-1.66E-38
4.9,-5.53E-61,2.40E-93,1.58E-60,-6.74E-28,-2.52E-80,2.84E-81,1.16E-37
4.95,-1.70E-60,1.29E-93,-7.17E-61,1.03E-26,-1.42E-79,1.88E-81,1.74E-37
5,-2.24E-60,-2.62E-93,-4.67E-60,1.80E-26,-2.39E-79,-2.24E-81,-1.51E-37
5.05,-9.52E-61,-8.41E-93,-7.73E-60,1.23E-26,-1.79E-79,-8.79E-81,-6.73E-37
5.1,2.71E-60,-1.18E-92,-5.67E-60,-7.69E-27,1.59E-79,-1.35E-80,-3.35E-37
5.15,7.31E-60,-6.21E-93,4.64E-60,-3.01E-26,7.23E-79,-9.10E-81,1.50E-36
5.2,8.91E-60,1.32E-92,2.07E-59,-3.97E-26,1.14E-78,1.02E-80,2.62E-36
5.25,2.68E-60,4.15E-92,3.11E-59,-2.82E-26,7.50E-79,4.08E-80,-1.13E-36
5.3,-1.29E-59,5.74E-92,1.89E-59,9.88E-27,-9.58E-79,6.27E-80,-8.29E-36
5.35,-3.07E-59,2.84E-92,-2.61E-59,7.81E-26,-3.60E-78,4.23E-80,-6.18E-36
5.4,-3.43E-59,-6.73E-92,-8.92E-59,1.45E-25,-5.28E-78,-4.69E-80,1.50E-35
5.45,-5.09E-60,-2.02E-91,-1.21E-58,1.14E-25,-2.92E-78,-1.87E-79,3.25E-35
5.5,5.94E-59,-2.73E-91,-5.58E-59,-9.90E-26,5.54E-78,-2.86E-79,-3.37E-36
5.55,1.26E-58,-1.23E-91,1.35E-58,-3.92E-25,1.76E-77,-1.90E-79,-8.72E-35
5.6,1.27E-58,3.43E-91,3.74E-58,-4.34E-25,2.38E-77,2.18E-79,-8.60E-35
5.65,-5.73E-60,9.78E-91,4.55E-58,1.06E-26,1.01E-77,8.49E-79,1.29E-34
5.7,-2.67E-58,1.27E-90,1.31E-58,6.73E-25,-3.07E-77,1.28E-78,3.57E-34
5.75,-5.07E-58,4.95E-91,-6.56E-58,9.03E-25,-8.40E-77,8.18E-79,6.42E-35
5.8,-4.52E-58,-1.75E-90,-1.53E-57,3.85E-25,-1.04E-76,-1.02E-78,-8.22E-34
5.85,1.35E-58,-4.67E-90,-1.64E-57,-4.60E-25,-2.86E-77,-3.81E-78,-1.05E-33
5.9,1.16E-57,-5.81E-90,-1.18E-58,-1.06E-24,1.64E-76,-5.61E-78,8.81E-34
5.95,1.98E-57,-1.80E-90,3.02E-57,-1.36E-24,3.92E-76,-3.40E-78,3.52E-33
6,1.52E-57,8.87E-90,6.04E-57,-1.32E-24,4.36E-76,4.84E-78,1.68E-33
6.05,-9.98E-58,2.20E-89,5.60E-57,-6.92E-27,3.93E-77,1.69E-77,-6.66E-33
6.1,-4.93E-57,2.59E-89,-1.19E-57,3.17E-24,-8.49E-76,2.42E-77,-1.12E-32
6.15,-7.51E-57,5.39E-90,-1.33E-56,5.82E-24,-1.78E-75,1.36E-77,3.71E-33
6.2,-4.72E-57,-4.46E-89,-2.31E-56,3.34E-24,-1.76E-75,-2.29E-77,3.04E-32
6.25,5.74E-57,-1.02E-88,-1.79E-56,-5.14E-24,2.64E-76,-7.42E-77,2.40E-32
6.3,2.03E-56,-1.12E-88,1.11E-56,-1.27E-23,4.24E-75,-1.02E-76,-4.49E-32
6.35,2.76E-56,-8.96E-90,5.64E-56,-1.01E-23,7.88E-75,-5.15E-77,-1.04E-31
6.4,1.30E-56,2.22E-88,8.54E-56,3.67E-24,6.73E-75,1.07E-76,-7.84E-33
6.45,-2.92E-56,4.68E-88,5.22E-56,1.98E-23,-3.22E-75,3.22E-76,2.28E-31
6.5,-8.11E-56,4.73E-88,-6.75E-56,2.58E-23,-2.05E-74,4.23E-76,2.61E-31
6.55,-9.75E-56,-4.07E-89,-2.30E-55,1.03E-23,-3.38E-74,1.84E-76,-2.35E-31
6.6,-2.77E-56,-1.09E-87,-3.03E-55,-3.10E-23,-2.40E-74,-4.99E-76,-8.36E-31
6.65,1.37E-55,-2.10E-87,-1.28E-55,-7.33E-23,2.33E-74,-1.37E-75,-3.66E-31
6.7,3.14E-55,-1.92E-87,3.46E-55,-5.50E-23,9.61E-74,-1.72E-75,1.46E-30
6.75,3.30E-55,5.86E-88,9.00E-55,6.11E-23,1.41E-73,-6.06E-76,2.36E-30
6.8,1.66E-56,5.23E-87,1.03E-54,1.88E-22,7.68E-74,2.29E-75,-6.94E-31
6.85,-6.07E-55,9.23E-87,1.97E-55,1.49E-22,-1.41E-73,5.79E-75,-5.85E-30
6.9,-1.18E-54,7.45E-87,-1.61E-54,-9.88E-23,-4.36E-73,6.81E-75,-4.69E-30
6.95,-1.06E-54,-4.54E-87,-3.40E-54,-3.17E-22,-5.63E-73,1.73E-75,7.60E-30
